os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,22H2,Intel(R) PCI Express Root Port #17 - 43C0 (\_SB.PC00.RP17),Fx Device,low,4,97.54970946196653,539
Win10,21H1,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,high,19,804.4052782786883,244
Win10,21H1,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,1,284.51930625,16
Win10,21H1,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,high,9,770.9491591397851,93
Win11,21H2,Intel(R) PCI Express Root Port #3 - A0BA (\_SB.PC00.RP03),Fx Device,moderate,4,159.67372537313432,134
Win11,21H2,GP,Activator,high,15,263.0430310344828,29
Win11,21H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,moderate,5,1051.6010933333334,15
Win10,22H2,Kontroler audio technologii Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,5,292.6855514066496,391
Win10,22H2,Controlador de Áudio da Tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,5,87.72751105263158,190
Win11,21H2,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,6,242.62134523809522,126
Win10,22H2,Unregistered Device \_SB.PC00.TDM1,Fx Device,high,5,3582.9897380993148,1168
Win10,22H2,Thunderbolt(TM) Controller - 466D (\_SB.PC00.TDM1),Fx Device,low,3,76.09891273792098,683
Win11,21H2,Intel(R) PCI Express Root Port #5 - 43BC (\_SB.PC00.RP05),Fx Device,low,17,123.30169377652045,707
Win10,20H2,WP OmaDmClient Client,Activator,low,64,356.66834976228205,631
Win10,20H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP16.PXSX),Fx Device,moderate,1,124.42983571428572,14
Win10,20H2,Device not registered,PEP Pre-Veto,low,11,26.93515945945946,37
Win10,20H2,Intel(R) Serial IO I2C Host Controller - A36A (\_SB.PCI0.I2C2),Fx Device,high,1,2303.654054166667,96
Win11,21H2,Surface NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,24,45.003357643884925,1112
Win11,21H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,high,8,326.1283451612903,31
Win11,22H2,インテル® スマート・サウンド・テクノロジー BUS (\_SB.PC00.HDAS),Fx Device,moderate,20,635.0359445945948,148
Win11,22H2,Unregistered Device \_SB.PCI0.RP13,Fx Device,high,3,10841.72906153846,13
Win10,22H2,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,moderate,12,227.24821996497374,571
Win10,21H2,Intel(R) Smart Sound -tekniikan audio-ohjain (\_SB.PC00.HDAS),Fx Device,moderate,1,130.39376,20
Win11,21H2,Intel(R) PCI Express Root Port #6 - 51BD (\_SB.PC00.RP06),Fx Device,moderate,9,309.9249829787234,94
Win11,22H2,Intel(R) PCI Express Root Port #6 - 51BD (\_SB.PC00.RP06),Fx Device,high,11,180.83341954887223,266
Win10,20H2,Intel(R) PCI Express Root Port #8 - 02BF (\_SB.PCI0.RP08),Fx Device,high,3,3078.204370873789,103
Win11,22H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,high,22,3938.210776126125,1554
Win11,22H2,Unregistered Device \_SB.PC00.THC0,Fx Device,high,17,954.8683901801481,2831
Win10,22H2,Realtek PCIE CardReader (\_SB.PCI0.RP01.PXSX),Fx Device,high,5,2364.118922347629,443
Win10,22H2,Realtek PCIE CardReader (\_SB.PCI0.RP01.PXSX),Fx Device,low,3,215.38795087719302,57
Win10,21H1,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP03.PXSX),Fx Device,low,2,93.43440795053003,566
Win10,21H1,Intel SD Host Controller (\_SB.PCI0.PEMC),Fx Device,low,1,34.255798967297736,581
Win10,21H1,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP03.PXSX),Fx Device,high,1,602.103193939394,66
Win11,21H2,Realtek PCIE CardReader (\_SB.PCI0.RP01.PXSX),Fx Device,high,1,363.6144222222222,9
Win10,22H2,Intel(R) Serial IO SPI Host Controller - A0AB (\_SB.PC00.SPI1),Fx Device,high,1,688.7151,2
Win10,22H2,Intel(R) GNA Scoring Accelerator module (\_SB.PC00.GNA0),Fx Device,high,2,9178.009133333333,6
Win10,22H2,Intel(R) Serial IO I2C Host Controller - A0E8 (\_SB.PC00.I2C0),Fx Device,high,13,299.37863873239417,284
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP17.PXSX),Fx Device,low,4,335.4614451895044,343
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP17.PXSX),Fx Device,high,4,2020.0628757281552,824
Win10,21H1,Cortana Voice Activation,Activator,low,7,39.984164,25
Win10,21H1,Lock Screen,Activator,low,42,10.126921014492755,138
Win10,20H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,low,3,30.780880459770113,87
Win10,21H2,インテル® スマート・サウンド・テクノロジー BUS (\_SB.PC00.HDAS),Fx Device,high,9,3222.1451456140353,171
Win10,21H2,Intel(R) PCI Express Root Port #6 - A0BD (\_SB.PC00.RP06),Fx Device,moderate,17,171.3408053719008,242
Win10,22H2,Intel(R) Smart Sound -tekniikan audio-ohjain (\_SB.PC00.HDAS),Fx Device,moderate,1,114.02206399999999,25
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 51E8 (\_SB.PC00.I2C0),Fx Device,low,2,35.65638333333333,6
Win10,20H2,Intel(R) PCI Express Root Port #8 - 02BF (\_SB.PCI0.RP08),Fx Device,low,3,373.81118571428567,21
Win10,20H2,Connection Phase,PDC Phase,low,11,1.0159999999999996,20
Win10,20H1,Universal Telemetry Client,Activator,moderate,8,142.01985263157894,19
Win10,20H1,CPU C0 Time.Non-attributed Time,Processor,high,12,891.5525167664673,334
Win10,20H1,Image Download Manager,Activator,high,8,549.076905128205,39
Win11,22H2,PCI-to-PCI Bridge (\_SB.PC00.TRP2),Fx Device,moderate,2,610.101,56
Win11,22H2,PCI-to-PCI Bridge (\_SB.PC00.TRP3),Fx Device,moderate,2,605.4275690909092,55
Win11,21H2,Intel®‎ Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,low,6,11.563199999999998,30
Win10,22H2,Intel SD Host Controller (\_SB.PCI0.PEMC),Fx Device,moderate,1,152.82422711111113,225
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 06E8 (\_SB.PCI0.I2C0),Fx Device,moderate,4,328.4970170212766,47
Win11,22H2,Intel(R) Dual Band Wireless-AC 7265 (\_SB.PCI0.RP06.PXSX),Fx Device,moderate,11,533.5305052631579,114
Win11,22H2,Ελεγκτής ήχου Τεχνολογία Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,4,42.51250480225989,354
Win11,21H2,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,moderate,17,294.0091926829269,41
Win10,21H1,Unregistered Device \_SB.PR04,Fx Device,high,2,19918.82436,5
Win10,21H1,Unregistered Device \_SB.PR06,Fx Device,high,1,24777.38585,4
Win10,21H1,Unregistered Device \_SB.PR07,Fx Device,high,1,31855.7797,1
Win10,21H1,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,high,8,1680.9420290697674,86
Win10,21H1,Universal Telemetry Client,Activator,moderate,12,81.52717692307692,26
Win10,21H1,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Fx Device,low,6,16.34681552795031,483
Win10,21H1,Unregistered Device \_SB.PC00.GFX0,Fx Device,high,3,8637.06335,4
Win10,21H1,Unregistered Device \_SB.PC00.HECI,Fx Device,high,2,10517.2923,3
Win10,21H1,Unregistered Device \_SB.PC00.I2C0,Fx Device,high,1,4888.6402,2
Win10,19H1,Lock Screen,Activator,low,6,10.221799999999998,12
Win11,21H2,Intel(R) Dual Band Wireless-AC 7265 (\_SB.PCI0.RP06.PXSX),Fx Device,moderate,3,408.2484818181818,11
Win10,21H2,BUS da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,low,3,19.7299826979472,341
Win10,21H2,BUS da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,high,4,4445.289380645162,31
Win11,21H2,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Fx Device,moderate,9,630.1250714285715,70
Win11,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,high,7,1235.9413839285714,56
Win10,20H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,high,1,3057.3288948212094,811
Win10,20H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,high,1,3057.3091573366223,811
Win10,20H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,low,3,52.720625,236
Win10,20H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,low,3,51.29051122448976,196
Win10,20H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP01.PXSX),Fx Device,moderate,1,52.5965,1
Win10,20H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PC00.HDAS),Fx Device,moderate,1,149.33059711538453,208
Win10,20H2,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Fx Device,low,4,31.37916568123393,778
Win10,20H2,Intel(R) PCI Express Root Port #16 - 43B7 (\_SB.PC00.RP16),Fx Device,high,1,1597.904,1
Win11,22H2,Intel(R) PCI Express Root Port #16 - 43B7 (\_SB.PC00.RP16),Fx Device,low,2,55.78675263157895,38
Win11,22H2,BUS da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,high,6,3393.6249485714297,70
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,low,5,31.87291666666667,6
Win10,21H1,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,low,21,10.795873674521346,2716
Win10,21H1,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,26,743.739846931408,554
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 9DE8 (\_SB.PCI0.I2C0),Fx Device,high,10,3231.6493405405404,111
Win10,21H2,WWAN Dormancy,Activator,high,9,534.9481999999997,417
Win10,21H2,英特尔® 智音技术总线 (\_SB.PC00.HDAS),Fx Device,moderate,11,171.08709756097565,41
Win10,21H2,Killer(R) Wi-Fi 6 AX1650w 160MHz Wireless Network Adapter (200D2W) (\_SB.PCI0.RP07.PXSX),Fx Device,moderate,3,42.64603333333333,3
Win11,22H2,Intel(R) Serial IO UART Host Controller - A0A8 (\_SB.PC00.UA00),Fx Device,high,32,1005.6301542168673,249
Win10,21H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP01.PXSX),Fx Device,high,5,269.5798375,8
Win10,21H2,Intel(R) Serial IO I2C Host Controller - 9D61 (\_SB.PCI0.I2C1),Fx Device,low,5,3.7888846153846156,13
Win11,21H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,50,511.9971174603173,126
Win11,21H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Fx Device,moderate,16,334.26192142857155,42
Win10,22H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,high,4,2924.6397280373835,321
Win10,22H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,moderate,20,190.22022531561447,1505
Win10,20H2,Intel RST VMD Controller 9A0B (TGL) (\_SB.PC00.VMD0),Fx Device,moderate,1,1587.042,2
Win10,22H2,Realtek RTL8821CE 802.11ac PCIe Adapter (\_SB.PC00.RP09.PXSX),Fx Device,moderate,1,463.8820285714286,7
Win10,21H2,PCI Express Root Port (\_SB.PC00.RP09),Fx Device,low,9,81.9044552103069,2639
Win10,21H2,Low Power Phase,PDC Phase,high,3,6177.71525,4
Win10,22H2,Unregistered Device \_SB.PCI0.RP15.PXSX,Fx Device,high,1,353.7218,1
Win10,21H2,Intel(R) Wi-Fi 6E AX211 160MHz (\_SB.PC00.CNVW),Fx Device,high,9,735.5210099999999,50
Win10,20H2,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,1,16.55533789473684,190
Win10,21H1,Intel® 智慧型音效技術匯流排 (\_SB.PC00.HDAS),Fx Device,high,1,1509.6375690909088,55
Win10,21H1,BITS Service,Activator,moderate,12,152.54847894736844,19
Win10,21H1,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,high,5,467.05929302325586,86
Win10,21H1,Intel® 智慧型音效技術匯流排 (\_SB.PC00.HDAS),Fx Device,low,1,5.0081500000000005,4
Win10,21H1,Maintenance Phase,PDC Phase,low,24,21.936777777777777,45
Win11,21H2,WP Maps Client,Activator,moderate,1,1120.5223,1
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 9D61 (\_SB.PCI0.I2C1),Fx Device,low,19,4.809463768115942,69
Win11,21H2,Surface Serial Hub Driver (\_SB.SSH),Fx Device,high,15,293.64552405063296,79
Win11,21H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP09.PXSX),Fx Device,low,3,153.30442807377062,488
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,high,7,773.3219705882353,17
Win10,19H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,high,4,21419.288831914895,47
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,high,2,22700.745072413793,29
Win10,22H2,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,high,22,2639.1198618431395,2550
Win10,21H2,Intel(R) Smart Sound-teknik ljudstyrenhet (\_SB.PCI0.HDAS),Fx Device,low,12,20.46896260107817,1484
Win11,21H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,high,4,5055.078766666667,45
Win11,21H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,high,3,5619.330434285715,35
Win11,21H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Fx Device,high,6,2836.1548558823524,34
Win10,21H2,Intel(R) Smart Sound technológia hangvezérlő (\_SB.PCI0.HDAS),Fx Device,moderate,1,91.45402727272727,11
Win11,21H2,Intel(R) Ethernet Connection (16) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,8,590.4275616666667,60
Win10,21H1,Setting Sync Client,Activator,high,1,75.6343,1
Win10,RS5,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,moderate,3,108.4857,3
Win10,RS5,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,7,13880.89678219178,73
Win10,20H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,low,7,20.89363875968992,516
Win10,20H2,Intel(R) Ethernet Connection (6) I219-V (\_SB.PCI0.GLAN),Fx Device,moderate,2,154.74724375000002,16
Win10,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP08.PXSX),Fx Device,low,11,32.73373117283951,324
Win10,21H2,Realtek Audio (INTELAUDIO\FUNC_01&VEN_10EC&DEV_0225&SUBSYS_10280823&REV_1000\4&13a4f895&0&0001),Fx Device,low,4,126.82882727272727,22
Win10,19H2,WP Sync Client,Activator,high,2,227.8545,2
Win10,19H2,Intel(R) Imaging Signal Processor (\_SB.PCI0.IPU0),Fx Device,high,1,804.4781999999999,1
Win10,19H2,WP Location Client,Activator,high,4,1814.293717391304,23
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,low,7,40.76032325581395,43
Win10,19H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,19,2963.140445374449,227
Win10,19H2,Unregistered Device \_SB.PCI0.GFX0,Fx Device,high,3,4364.674046250001,80
Win11,22H2,Intel(R) Ethernet Connection (4) I219-V (\_SB.PCI0.GLAN),Fx Device,low,8,229.72769834101388,1085
Win11,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP09.PXSX),Fx Device,high,5,6596.251842196529,1038
Win11,22H2,Intel(R) Smart Sound -tekniikan audio-ohjain (\_SB.PCI0.HDAS),Fx Device,low,5,51.22237926829268,246
Win11,22H2,Intel(R) Smart Sound -tekniikan audio-ohjain (\_SB.PCI0.HDAS),Fx Device,high,3,7188.534694392522,214
Win10,21H2,Intel® Smart Sound Technologie BUS (\_SB.PC00.HDAS),Fx Device,moderate,9,72.57518333333334,36
Win10,21H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,moderate,7,305.2953409090909,22
Win10,21H2,Realtek PCIE CardReader (\_SB.PC00.RP06.PXSX),Fx Device,low,2,3.1778608695652175,23
Win10,21H2,Intel(R) Serial IO I2C Host Controller - 34E8 (\_SB.PCI0.I2C0),Fx Device,high,4,1874.6175225806453,31
Win10,21H2,Intel(R) Serial IO I2C Host Controller - 34E9 (\_SB.PCI0.I2C1),Fx Device,high,4,2211.3389249999996,20
Win10,21H2,Intel(R) Serial IO I2C Host Controller - 34EB (\_SB.PCI0.I2C3),Fx Device,high,1,1625.9617333333333,3
Win11,21H2,Intel(R) PCI Express Root Port #5 - 43BC (\_SB.PC00.RP05),Fx Device,high,10,14423.341951769906,678
Win11,21H2,PCI Express Root Port (\_SB.PC00.PEG1),Fx Device,high,5,1602.611700793651,126
Win11,21H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,high,12,8278.918464044946,178
Win11,21H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,high,7,10385.238786500284,1763
Win11,22H2,Intel(R) PCI Express Root Port #8 - A397 (\_SB.PCI0.RP08),Fx Device,low,2,135.46265200000002,100
Win10,20H2,WP Sync Client,Activator,moderate,3,357.3281571428571,7
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #6 - 9D15 (\_SB.PCI0.RP06),Fx Device,low,6,73.06695502092049,478
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP21.PXSX),Fx Device,moderate,1,263.6227166666667,24
Win11,22H2,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP10.PXSX),Fx Device,moderate,7,117.72600000000001,29
Win10,22H2,Intel(R) PCI Express Root Port #16 - 02B7 (\_SB.PCI0.RP16),Fx Device,high,7,1550.2255111298475,593
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 34E8 (\_SB.PCI0.I2C0),Fx Device,high,6,1854.591090188679,530
Win10,21H2,\_SB.PCI0.CNVW,Fx Device,low,1,14.273,1
Win10,22H2,Thunderbolt(TM) Controller - 463E (\_SB.PC00.TDM0),Fx Device,low,18,78.17450315955772,1266
Win10,22H2,Intel(R) PEG62 - 463D (\_SB.PC00.PEG2),Fx Device,moderate,12,244.24110117302047,341
Win10,21H2,Update UX Client,Activator,moderate,3,125.80737500000001,4
Win11,22H2,Intel(R) PCI Express Root Port #7 - 51BE (\_SB.PC00.RP07),Fx Device,moderate,21,315.8276153652394,397
Win10,21H2,Unregistered Device \_SB.PC00.I2C0,Fx Device,high,16,4629.7533021276595,141
Win10,21H2,PCI Express Root Port (\_SB.PC00.PEG1),Fx Device,low,5,75.4261880952381,42
Win11,22H2,Intel(R) PCI Express Root Port #16 - 43B7 (\_SB.PC00.RP16),Fx Device,high,1,9235.755273076922,26
Win11,22H2,Intel(R) PCI Express Root Port #20 - 43C3 (\_SB.PC00.RP20),Fx Device,moderate,1,397.34606666666673,9
Win11,22H2,Thunderbolt(TM) Controller - 9A21 (\_SB.PC00.TDM1),Fx Device,moderate,5,565.2283777777778,36
Win11,22H2,PCI Express Root Port (\_SB.PC00.TRP3),Fx Device,high,3,8391.837066666667,69
Win10,22H2,Intel® 智慧型音效技術匯流排 (\_SB.PC00.HDAS),Fx Device,high,8,2632.92889192399,421
Win10,22H2,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Fx Device,moderate,18,153.82236401273883,314
Win10,22H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,high,7,522.1598866043614,321
Win10,22H2,Low Power Phase,PDC Phase,high,2,1208.455,2
Win10,22H2,Intel(R) PCI Express Root Port #6 - 9DBD (\_SB.PCI0.RP06),Fx Device,low,1,76.9856,1
Win10,22H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,high,27,2863.9257651358944,4268
Win10,22H2,Intel(R) PCI Express Root Port #6 - 9DBD (\_SB.PCI0.RP06),Fx Device,high,1,426.16529166666663,24
Win10,22H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,low,34,33.142146682808715,2065
Win11,22H2,Intel(R) Smart Sound Technology Ses Denetleyicisi (\_SB.PCI0.HDAS),Fx Device,low,18,29.04941881625441,1132
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 06E8 (\_SB.PCI0.I2C0),Fx Device,high,12,8361.57497686473,791
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 06E8 (\_SB.PCI0.I2C0),Fx Device,low,6,217.94448235294118,17
Win10,20H2,英特尔(R)智音技术音频控制器 (\_SB.PC00.HDAS),Fx Device,moderate,2,420.002075,4
Win10,19H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,high,3,649.1617666666666,18
Win10,19H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,13,38.45812694300516,772
Win10,19H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,low,6,257.79306147540984,122
Win10,19H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,high,4,1437.6912653846152,52
Win10,19H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,high,3,4284.015194700462,434
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,high,4,10403.221259926471,272
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,low,4,63.65448,15
Win11,22H2,Intel(R) UHD Graphics 615 (\_SB.PCI0.GFX0),Fx Device,low,16,37.17155402951192,881
Win10,21H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,moderate,3,56.64916000000001,10
Win10,22H2,Realtek Gaming 2.5GbE Family Controller (\_SB.PC00.RP05.PXSX),Fx Device,low,13,22.37767162837164,2002
Win10,22H2,NVIDIA GeForce RTX 3050 Laptop GPU (\_SB.PC00.PEG1.PEGP),Fx Device,low,7,19.478224544179515,713
Win10,22H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,high,17,543.5494813953488,43
Win10,RS5,Unregistered Device \_SB.PC00.UA02,Fx Device,high,1,6138.869502033271,541
Win10,RS5,Intel(R) UHD Graphics (\_SB.PC00.GFX0),Fx Device,high,1,3327.7407376623382,77
Win10,RS5,Unregistered Device \_SB.PC00.GLAN,Fx Device,high,1,5613.345539999998,65
Win10,21H1,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,moderate,12,251.8946318385651,446
Win10,21H1,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,high,7,3224.3541129618775,1705
Win10,21H1,CPU C0 Time.Non-attributed Time,Processor,moderate,26,314.07215581395354,86
Win10,22H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,moderate,7,212.70523333333333,15
Win11,22H2,Standard NVM Express Controller (\_SB.PC00.RP05.PXSX),Fx Device,low,34,48.04378536165335,5226
Win10,20H1,Audio Service,Activator,low,2,66.30155,4
Win10,20H1,Intel(R) GNA Scoring Accelerator module (\_SB.PC00.GNA0),Fx Device,low,1,35.082053333333334,15
Win10,20H1,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,low,2,226.41166776859512,242
Win10,20H1,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,1,2594.00396345609,353
Win10,20H1,BITS Service,Activator,high,3,1207.067556,25
Win10,20H1,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,moderate,1,174.26525,4
Win10,20H1,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,moderate,5,471.4992045454546,22
Win10,20H1,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,low,2,72.35794666666668,15
Win10,22H2,Intel(R) TypeC PCIE - 9A25 (\_SB.PC00.TRP1),Fx Device,moderate,8,147.70922999999996,80
Win11,21H2,Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) (\_SB.PCI0.RP01.PXSX),Fx Device,moderate,6,107.3481,7
Win10,21H1,インテル® スマート・サウンド・テクノロジー BUS (\_SB.PC00.HDAS),Fx Device,low,2,28.614142187499997,384
Win10,21H1,WWAN Dormancy,Activator,low,3,11.1696375,8
Win10,21H1,インテル® スマート・サウンド・テクノロジー BUS (\_SB.PC00.HDAS),Fx Device,high,2,6498.963735443038,79
Win10,22H2,Qualcomm QCA61x4A 802.11ac Wireless Adapter (\_SB.PCI0.RP10.PXSX),Fx Device,low,7,39.643970167760806,2742
Win11,21H2,Intel(R) Serial IO SPI Host Controller - A0AA (\_SB.PC00.SPI0),Fx Device,low,15,10.147037408312952,409
