guid,nrs,received_bytes,sent_bytes,chassistype,vendor,model,ram,os,number_of_cores
synth_0028071,4137527.0,91347896069.3788,104496438894.30972,Desktop,Gigabyte,Default string,12,Win10,4
synth_0028184,595937.0,27776337956.007027,93458287751.01852,Desktop,Gigabyte,Default string,12,Win10,4
synth_0028269,4849847.0,29160746923.310276,64743834045.794525,Other,ECS,H61H-G11,6,Win8,2
synth_0028294,4872349.0,25218329787.011524,1426031706091.4058,Desktop,Asus,S551LN,8,Win10,4
synth_0028329,3510816.0,5798585885.490072,316982656632.2555,Desktop,Asus,GL553VE,12,Win10,2
synth_0028392,456478.0,19592128249.793026,28572923304.35852,Server/WS,Samsung,350V5C/351V5C/3540VC/3440VC,16,Win Server,4
synth_0028670,188274.0,1487648518.5655355,13888805764.5282,Other,Intel,NUC7i3BNH,16,Win11,2
synth_0029205,1484723.0,72127249202.37454,157489331473.8039,Notebook,MECHREVO,Default string be filled by O.E.M,24,Win10,2
synth_0029298,702660.0,4499676746.186634,74806775086.38849,Notebook,Dell,XPS 13 9350,8,Win10,2
synth_0029367,676664.0,27976602097.285065,453964848295.3751,Server/WS,Unknown,To Be Filled By O.E.M.,16,Win Server,6
synth_0029428,1276354.0,6019262475.32778,34646197067.46117,Notebook,Acer,Nitro AN515-55,12,Win11,2
synth_0029436,5957296.0,206020609041.831,214195027602.2804,2 in 1,ECS,H61H2-M12,8,Win11,2
synth_0029450,1452836.0,23060272011.621124,299437002254.36426,Other,MSI,MS-7B51,6,Win11,4
synth_0029476,1589303.0,201410722694.0818,494235035008.7707,Notebook,Panasonic Corporation,CFSZ6-1L,16,Win10,2
synth_0029526,282408.0,6419576102.189613,32322420730.069996,2 in 1,Gigabyte,H410M H V3,12,Win11,8
synth_0029619,170275.0,2609520258.7966003,130666930465.66246,Tablet,NEC,Other,12,Win7,4
synth_0029837,3050047.0,87787825370.02188,127863763108.01529,Notebook,Asus,ROG Strix GL12CX_GL12CX,6,Win11,2
synth_0029845,791548.0,4769526135.095734,51723838340.52283,Notebook,Asus,X540NA,12,Win11,6
synth_0030038,548680.0,41834996077.13789,457627183208.5773,Notebook,Packard Bell,iMedia S2984,8,Win7,2
synth_0030046,1908281.0,24583741181.52704,817755670457.1995,2 in 1,MSI,MS-7B98,16,Win11,4
synth_0030101,434050.0,2190167461.5567346,31086859332.194145,Notebook,Toshiba,Satellite C650,12,Win7,6
synth_0030210,2003737.0,104705981099.87984,182130427950.98984,Server/WS,Gigabyte,To be filled by O.E.M.,16,Win10,4
synth_0030232,3281440.0,26900119934.83809,157482583063.53378,Notebook,Dell,Vostro 1540,8,Win10,4
synth_0030275,1443737.0,6046803880.898242,66796003822.44078,2 in 1,Lenovo,IdeaCentre G5 14IMB05,8,Win10,4
synth_0030285,546251.0,10516112611.431656,14893885342.712786,Notebook,HP,HP 340 G1,6,Win10,2
synth_0030286,7701985.0,281791565314.7427,2253400158798.165,Desktop,MSI,Prestige 14Evo A11M,12,Win Server,2
synth_0030412,2493244.0,49877042389.452095,102441082081.38863,Notebook,Other,Other,8,Win10,4
synth_0030435,441143.0,17293205995.27411,40879788620.00456,2 in 1,HP,Other,8,Win7,2
synth_0030502,341535.0,11330986393.161402,72219963114.76727,2 in 1,TIMI,A29R,24,Win7,4
synth_0030967,8487688.0,670267560052.5645,736898647856.3402,Server/WS,Asus,VivoBook 15_ASUS Laptop X540UAR,12,Win8.1,4
synth_0030988,919399.0,17826952744.323006,75558996866.06589,Notebook,Casper Bilgisayar,Other,8,Win11,4
synth_0031050,2114399.0,11585022998.10714,44256188915.39185,Server/WS,HP,HP 250 G6 Notebook PC,16,Win11,2
synth_0031143,1137214.0,17542398014.192806,40557345182.665955,Server/WS,Fujitsu,Other,8,Win7,2
synth_0031282,5182842.0,95558958577.16098,5392741148520.686,2 in 1,Lenovo,Lenovo ideapad 310-15IKB,12,Win8,2
synth_0031321,1127191.0,39072191303.180405,114629261426.30832,Server/WS,Gigabyte,X299 AORUS Gaming 7,12,Win Server,1
synth_0031392,803814.0,26413573887.160416,40368981088.911354,Desktop,Lenovo,Lenovo IdeaPad Y570,12,Win Server,2
synth_0031518,816194.0,23266508824.07398,55936031303.52021,Notebook,Lenovo,Lenovo ideapad 510-15ISK,6,Win Server,2
synth_0031758,2048036.0,8413148094.267494,181409891809.07822,2 in 1,Gigabyte,To be filled by O.E.M.,12,Win8,2
synth_0031770,506547.0,29451090676.06228,115525215613.48163,Desktop,Lenovo,Lenovo V15-IKB,12,Win10,4
synth_0031847,1936923.0,2578446222.42604,185717956547.25742,Intel NUC/STK,Unknown,Other,16,Win11,2
synth_0032062,1326659.0,6222337997.661897,139084307956.89734,Notebook,Lenovo,ThinkPad T440s,12,Win10,2
synth_0032357,2495144.0,18400295321.10231,51464153351.65653,Desktop,HP,HP Laptop 15-da0xxx,16,Win8,2
synth_0032436,2884435.0,8208832480.853319,339198453993.73596,Desktop,Alienware,Alienware 13 R3,12,n/a,2
synth_0032490,2042736.0,72302946685.0102,431323200967.58453,2 in 1,Lenovo,Lenovo Y520-15IKBN,16,Win10,4
synth_0032561,3196435.0,315590718850.65735,635591861313.9708,2 in 1,Microsoft Corporation,Surface Pro 8,16,Win10,4
synth_0032620,985101.0,6363886409.548097,57563712709.9139,Notebook,LG,Other,12,Win11,6
synth_0032625,232947.0,9946919276.306593,184912625842.7846,Desktop,Asus,X550VX,3,Win10,4
synth_0032815,3038832.0,191365479623.18585,227888710623.89432,Desktop,Lenovo,90ETCTO1WW,12,Win8.1,2
synth_0032870,1211223.0,12650774944.373657,98236920118.81015,Notebook,Asus,System Version,8,Win10,4
synth_0032934,2070567.0,78908764668.43904,134741593719.00575,Server/WS,Intel,NUC8i3CYS,12,Win11,4
synth_0033006,2186243.0,22740802622.221497,533836679216.4043,Desktop,Unknown,Other,12,Win10,4
synth_0033099,2168651.0,317305227005.57764,513027557094.64453,Tablet,LG,Other,8,Win7,4
synth_0033170,489921.0,6712420817.0050335,90621596722.09543,Notebook,LG,15UD470-GX50K,8,Win11,2
synth_0033183,783967.0,41632038277.2156,85970573039.49751,Tablet,Asus,ZenBook Pro Duo UX581GV_UX581GV,16,Win10,n/a
synth_0033185,73915.0,1226248231.2205005,9272800272.200993,Desktop,Asus,System Product Name,12,Win8.1,2
synth_0033349,1619723.0,533813091.9100594,113386943245.24255,2 in 1,Dell,Latitude E6530,16,Win11,4
synth_0033492,435119.0,61905167565.31059,274895023817.23486,Desktop,Gigabyte,To be filled by O.E.M.,16,n/a,n/a
synth_0033719,897555.0,26959618148.829655,1084348945925.7421,Desktop,Gigabyte,Default string,6,Win10,4
synth_0033761,284917.0,15034195170.841843,38394777321.70619,Intel NUC/STK,Dell,Latitude 3500,16,Win10,2
synth_0034019,3447183.0,7772177900.862384,332598745865.4335,Notebook,Timi,TM1613,12,Win10,4
synth_0034132,752391.0,39433253308.67606,104539694367.1995,Desktop,Intel,NUC10i5FNH,8,Win10,8
synth_0034194,603381.0,2690738987.76982,56624857509.405426,Notebook,Lenovo,Lenovo C340,8,Win11,2
synth_0034200,1406793.0,34732469623.084274,128180965326.50017,2 in 1,Asus,K54C,16,Win11,4
synth_0034300,2803056.0,12454504677.138111,249070654206.65515,Desktop,HP,HP 1000 Notebook PC,8,Win10,n/a
synth_0034425,1917171.0,38463831468.07265,99803797073.314,Notebook,Acer,Aspire E5-571G,12,Win10,2
synth_0034451,2835130.0,100351383250.50793,310270451282.35504,Notebook,Asus,X55A,2,Win11,2
synth_0034492,3561952.0,35583661636.5455,92239045661.66162,Server/WS,Sony,Other,12,Win10,4
synth_0034835,94059.0,2201220866.159195,14365460588.509434,2 in 1,Acer,Swift SF314-56G,12,Win10,4
synth_0034852,10711559.0,2320116777156.146,5622174302076.135,Notebook,Fujitsu,LIFEBOOK A514,8,Win8.1,2
synth_0034897,573210.0,39695420695.97061,50279157862.21484,2 in 1,HP,HP Notebook,12,Win8,2
synth_0034968,1258793.0,26349150244.193806,144529632153.23083,Notebook,Lenovo,Lenovo G510,8,Win10,4
synth_0035065,2091109.0,34089622211.85577,1565509968098.7278,Desktop,Unknown,To Be Filled By O.E.M.,12,Win10,4
synth_0035383,2806165.0,6610751079.255103,274367677224.52637,Tablet,Unknown,To Be Filled By O.E.M.,16,Win10,n/a
synth_0035394,257234.0,779434009.7524811,25296625490.595383,Intel NUC/STK,Acer,Aspire ES1-512,16,Win7,2
synth_0035452,4277656.0,47270423619.66027,265902096894.26978,Notebook,Toshiba,Satellite Pro R50-B,12,Win10,4
synth_0035621,836959.0,15013065120.927883,165493363197.521,2 in 1,HP,HP Laptop 15-bs0xx,24,Win Server,6
synth_0035669,313496.0,7588664171.128395,17700954931.529747,Desktop,HP,HP EliteBook 8470p,12,Win8,2
synth_0035687,1164837.0,14558431358.665655,236975416448.6426,Notebook,Asus,VivoBook_ASUSLaptop X571GD_F571GD,12,Win10,4
synth_0035855,3176689.0,72523053489.51282,688670041493.9434,Notebook,HP,Other,12,Win7,2
synth_0035866,452649.0,6082000707.594676,37575869081.36694,Notebook,Gigabyte,To be filled by O.E.M.,12,Win10,2
synth_0036011,295985.0,11976140547.042095,62806375212.11156,Tablet,Fujitsu,FMVS09001,16,Win Server,2
synth_0036038,1204357.0,23835222663.061672,27004647371.913548,Notebook,Samsung,730QCJ/730QCR,8,Win10,6
synth_0036042,155220.0,3464238041.2331285,19460055060.884872,Desktop,Samsung,3570R/370R/470R/450R/510R/4450RV,16,Win10,n/a
synth_0036157,317113.0,3938873614.0992002,5528800008.253214,2 in 1,LG,22V240-L.BK31P1,6,Win10,6
synth_0036272,5561255.0,17971395269.45376,43570485660.355064,2 in 1,Dell,OptiPlex 755,12,Win11,4
synth_0036405,542491.0,19869763806.505974,182743024459.66614,2 in 1,Dell,Inspiron 15-3567,12,Win11,8
synth_0036589,666468.0,15110732902.59143,17263926696.421394,2 in 1,Acer,Aspire E1-531,16,Win7,2
synth_0036640,1264768.0,361419161883.7934,1228040538916.603,Notebook,MSI,MS-7C88,12,Win10,n/a
synth_0036654,483512.0,21120113212.761135,858549552053.078,Desktop,GPD,Default string,16,n/a,6
synth_0036710,2731936.0,79972364874.04042,228341470181.4732,Server/WS,HUAWEI,MACH-WX9,12,Win11,4
synth_0036784,891057.0,21208543967.87645,51126525577.782364,Other,Sony,Other,16,Win7,2
synth_0036829,2605230.0,10202741040.259537,81864165832.41043,Intel NUC/STK,HP,HP ZBook 15,16,Win7,4
synth_0036836,2516268.0,244950861593.79,1101071188660.2705,Notebook,Positivo,H14BT58,8,Win10,4
synth_0036904,1179376.0,27024539275.42309,83843044194.63937,Desktop,Dell,Inspiron 7557,8,Win11,2
synth_0037181,255015.0,52892124503.55045,96035730109.50102,Other,Intel,NUC10i5FNK,16,Win8.1,2
synth_0037240,153568.0,7114139950.838466,30674835122.822414,Notebook,Lenovo,ThinkPad T480s,4,Win11,4
synth_0037295,280401.0,514912042.46366024,20176154142.293694,Notebook,HP,HP Pavilion Gaming Laptop 16-a0xxx,8,Win10,2
synth_0037341,873146.0,8606239755.3526,107510040990.89368,Intel NUC/STK,Other,Default string,6,Win8.1,4
synth_0037861,634683.0,14361496802.478832,32670942133.305515,Notebook,Dell,Inspiron 620,12,Win10,2
synth_0037875,2746672.0,111853059064.26506,216151579947.591,Desktop,MSI,MS-7996,12,Win8.1,2
synth_0037993,1970921.0,89931969407.26752,117607491103.24335,Server/WS,HUAWEI,MACH-WX9,12,Win11,4
synth_0038208,5155477.0,27650820887.94291,298350911079.2665,Desktop,Gigabyte,Z390 GAMING SLI,16,Win10,2
synth_0038414,3613699.0,95587953669.12439,732876079251.8774,Intel NUC/STK,Intel,NUC8i7BEH,16,Win8.1,4
synth_0038726,1023859.0,33645222786.30917,82521818388.25945,Other,Clevo,W150ER,16,Win11,4
synth_0038798,1161326.0,71527497290.20511,93374523628.97292,2 in 1,Lenovo,Lenovo ideapad 310-15ISK,12,Win10,8
synth_0038838,627285.0,4546093586.574192,670206216198.9232,Desktop,Acer,Aspire E5-576,6,Win11,4
synth_0038867,1159420.0,9498897011.199852,121607228357.77397,Desktop,Unknown,Other,12,Win7,4
synth_0038930,725758.0,18454436645.378586,55828854393.31211,Desktop,MSI,MS-7A15,12,Win10,2
synth_0039209,815016.0,13594011806.504673,58961688659.085785,2 in 1,Unknown,Other,12,Win8.1,2
synth_0039217,2053722.0,67918616331.472786,153064058145.8543,2 in 1,LG,V320-M.BG31P1,12,Win10,2
synth_0039256,5193782.0,134989013707.61497,398553005809.88464,Tablet,MSI,GE75 Raider 8SF,12,Win11,6
synth_0039290,2710387.0,171363811484.1378,198772650670.06494,Desktop,GPD,Default string,12,Win11,2
synth_0039385,4581052.0,2322530824827.1064,5047100078702.116,Other,Dell,Latitude E6330,16,Win10,2
synth_0039490,2192370.0,57316812674.63278,417449218805.3994,Intel NUC/STK,Samsung,M300A2A,12,Win7,4
synth_0039537,1097505.0,66213169667.03726,103478506524.31993,Notebook,Lenovo,Lenovo Legion Y7000P2020H,4,Win10,2
synth_0039729,2117811.0,48212351487.55209,122151066914.37299,Notebook,Asus,BM6630_BM6330_BP6230,12,Win10,4
synth_0039993,653233.0,48377252080.55897,160037374626.85992,Notebook,Dell,XPS 13 9380,12,Win11,4
synth_0040039,2931959.0,157067532529.15137,199620379993.52472,2 in 1,HP,HP ProBook 640 G1,12,Win10,2
synth_0040167,956536.0,54186688060.89154,88855121438.75978,Desktop,Gigabyte,Default string,16,Win11,2
synth_0040495,208975.0,8821777219.79027,24966886188.150257,2 in 1,Lenovo,Lenovo ideapad 320-15IKB,12,Win10,2
synth_0040499,3357425.0,27523310989.603302,346729299301.1072,Server/WS,MSI,MS-7B17,16,Win Server,4
synth_0040618,354722.0,4274543756.9542623,33585937646.837883,Desktop,NEC,Other,16,Win10,4
synth_0040631,1681261.0,67846449896.5526,475056673570.3926,Desktop,Asus,VivoBook 15_ASUS Laptop X540UBR,8,Win10,6
synth_0040683,304681.0,8363216876.91194,31083162948.317486,Desktop,Medion,Other,12,Win11,n/a
synth_0040728,1931450.0,18566555720.761574,221924973058.09583,Desktop,ECS,Other,8,Win7,4
synth_0040754,1527863.0,62513774773.1149,135180073632.93983,Desktop,Other,empty,12,Win10,4
synth_0040770,5470481.0,166968325191.24915,642690687923.1046,Desktop,Alienware,Alienware m15,8,Win10,4
synth_0040821,1600407.0,49236073966.56503,390218252681.99066,2 in 1,NEC,Other,16,Win8,2
synth_0040904,1733224.0,463250697144.2141,784453065332.013,Desktop,Lenovo,Lenovo V310-15ISK,16,Win10,2
synth_0041005,920565.0,133207754612.74963,269087771032.15,Desktop,Asus,UX305FA,4,Win11,2
synth_0041138,319263.0,192103207734.71622,200376664033.3282,2 in 1,Gigabyte,To be filled by O.E.M.,16,Win Server,n/a
synth_0041206,1028175.0,14748194276.52396,17203716387.568733,Desktop,Intel,NUC10i5FNK,12,Win10,4
synth_0041249,4729147.0,464001205091.7136,1004917908022.2048,Intel NUC/STK,Sony,Other,16,Win8.1,2
synth_0041525,1297085.0,989186283.8110578,51549532735.18365,2 in 1,Microsoft Corporation,Surface Pro 7,8,Win11,6
synth_0041620,902323.0,3538048031.21626,19491344374.715363,Intel NUC/STK,Acer,Aspire A715-71G,16,Win7,4
synth_0041629,2294006.0,29292843816.22833,90474066236.81017,2 in 1,Other,Other,12,Win11,2
synth_0041661,982909.0,46379283661.80393,91427223323.47643,Server/WS,Biostar,H110MHV3,12,Win8,4
synth_0042043,428197.0,14770458022.869095,35986779622.94423,Notebook,HP,HP Pavilion Laptop 15-ck0xx,6,Win10,4
synth_0042094,2634727.0,45649781477.43637,232238672445.66238,Notebook,Dell,Inspiron 5547,8,Win10,2
synth_0042107,662058.0,26810098295.491158,54445160460.8403,Desktop,Unknown,Unknown,12,Win10,2
synth_0042115,361775.0,7320648971.867118,15020883095.197924,Notebook,Notebook,Not Applicable,12,Win10,6
synth_0042482,1424349.0,8596873154.421354,93398200397.13614,Desktop,MSI,MS-7C82,16,Win10,4
synth_0042581,1578897.0,24454818615.633583,95189761370.20465,Notebook,Lenovo,Lenovo ideapad 510S-14ISK,16,Win10,6
synth_0042625,384862.0,13713978615.888077,22162668282.969482,Server/WS,Unknown,Unknown,16,Win8.1,4
synth_0042866,2523242.0,151713240269.73965,204337027766.62854,Other,Asus,X751LAB,12,Win8.1,4
synth_0042911,857947.0,11327234685.03773,228880810341.99078,Notebook,Dell,Latitude E5530 non-vPro,16,Win10,4
synth_0042949,1644901.0,158602957828.33374,171344313728.53128,2 in 1,Acer,Aspire F5-573G,8,Win10,2
synth_0043031,1058986.0,371772413403.4818,1209192854971.3464,Other,Toshiba,Satellite C55-A,12,Win Server,2
synth_0043109,722844.0,100940726020.35825,515767958237.1378,Desktop,Notebook,Not Applicable,12,Win11,4
synth_0043138,2001373.0,48711635166.30367,119180533119.63515,Desktop,Asus,UX305CA,6,Win11,6
synth_0043243,4463977.0,150085848027.6268,219858937842.31592,Desktop,Clevo,W240EU/W250EUQ/W270EUQ,16,Win10,2
synth_0043392,1481948.0,40077322091.855316,45090954911.26755,Server/WS,Lenovo,Lenovo YOGA 730-15IWL,12,Win10,2
synth_0043555,3540483.0,50896466022.361465,140298340211.181,Tablet,Asus,X750JB,16,Win8.1,2
synth_0043556,166741.0,11954424106.531145,36150641675.723236,Desktop,MSI,MS-7B23,12,Win10,4
synth_0043666,4496307.0,217894781031.12363,246707393466.56802,Desktop,Acer,Veriton X2611G,16,Win10,2
synth_0043840,1110468.0,19997129743.84327,59094441556.99498,2 in 1,Biostar,Other,16,Win Server,2
synth_0043900,1068268.0,36156850710.916115,60920478713.670395,Notebook,Dell,Precision 5510,12,Win10,2
synth_0044028,755232.0,16795684214.111578,63772505056.98888,2 in 1,Microsoft Corporation,Surface Book 2,12,Win10,4
synth_0044087,1488974.0,15283720206.612413,97678903211.7115,Tablet,MECHREVO,X3-S Series GK7MR0R,16,Win Server,4
synth_0044196,669930.0,31650116376.818512,71311944408.3346,Server/WS,Lenovo,ThinkPad X1 Extreme,8,Win8.1,2
synth_0044214,1257646.0,3905560082.7759976,53221885634.854614,Intel NUC/STK,LG,16Z90P-GA50K,8,Win8.1,2
synth_0044481,3814186.0,15030764833.558002,105322084843.83995,Notebook,MSI,MS-7850,8,Win10,2
synth_0044581,1000628.0,10708154044.825338,207885409792.34167,Desktop,Alienware,Alienware 15,8,Win8.1,4
synth_0044617,1206781.0,32454076584.105095,36931659593.23968,Notebook,Acer,Aspire E5-575G,4,Win11,4
synth_0044739,1330721.0,5096435487.109816,85499121870.59889,Notebook,HP,HP ProBook 6550b,12,Win10,6
synth_0044897,1525361.0,8230261450.121087,77007865049.62244,Desktop,Toshiba,Satellite Radius P55W-B,16,Win10,2
synth_0044945,282448.0,2728943057.789288,26787924573.445286,Notebook,Lenovo,ThinkPad E570,12,Win10,2
synth_0044975,2838929.0,60701413715.84195,232442849604.1828,Desktop,Unknown,Other,16,Win7,4
synth_0045047,692826.0,13660920322.3454,18601059982.908207,Desktop,HUAWEI,WRT-WX9,12,Win11,2
synth_0045053,4674349.0,117920226174.76714,443822090064.4379,Notebook,Razer,Blade,16,Win10,8
synth_0045242,1101050.0,32559254579.55038,51292331748.5116,2 in 1,Hasee,Z7M-KP5(7)GZ,8,Win7,2
synth_0045453,1132335.0,86605867596.11784,191758599121.33856,Notebook,MSI,MS-7971,8,Win8.1,4
synth_0045618,832319.0,38767599047.21093,52570358252.06078,Notebook,HP,HP ENVY TS m6 Sleekbook,3,Win8.1,2
synth_0045918,1003601.0,18630383483.704346,19257401616.978794,Notebook,Asus,X550JX,12,Win7,4
synth_0045959,1167993.0,69122064793.25885,80859085417.32393,Notebook,Acer,Predator G3-571,16,Win10,2
synth_0046008,988436.0,4729372186.883358,31602307394.33811,Desktop,Intel,NUC8i7HVK,24,Win Server,2
synth_0046058,882707.0,5738474212.619778,29219289814.157597,Notebook,MSI,MS-7996,16,Win11,4
synth_0046079,1835856.0,5003826471.621048,147987821132.15842,Notebook,Asus,K56CM,12,Win8.1,2
synth_0046146,1646828.0,2913481177.018981,1756123642314.8489,Notebook,Samsung,270E5G/270E5U,16,Win7,4
synth_0046396,2733918.0,4193114185.1754165,61609864211.85494,Tablet,Dell,Latitude 3570,6,Win11,4
synth_0046408,336568.0,6152264705.526398,15109878442.819626,Tablet,Samsung,940X3L,12,Win10,2
synth_0046427,1351098.0,48349486435.01433,122707346779.79169,Intel NUC/STK,Acer,Nitro AN515-55,8,Win7,2
synth_0046510,1162808.0,47763342168.2507,321224515726.6555,Notebook,Gigabyte,Default string,16,Win11,4
synth_0046596,348221.0,4116340051.7767453,31534806683.26502,Intel NUC/STK,Intel,NUC8i7BEH,12,Win8.1,2
synth_0046647,125928.0,54455731385.349014,55692779932.95569,Desktop,HP,Unknown,8,Win11,2
synth_0046917,2588003.0,223813812782.48172,599457258917.3221,2 in 1,Intel,NUC8i5BEK,12,Win8.1,2
synth_0047266,463081.0,1500284419.7999806,399427155190.1239,Other,Sony,Other,8,Win11,4
synth_0047468,2092303.0,32819625550.945,33395016698.97211,Notebook,MSI,MS-7996,8,Win11,4
synth_0047499,1778309.0,10288239929.990917,25594356132.38008,2 in 1,Timi,TM1607,12,Win8.1,2
synth_0047567,943871.0,50389024020.14531,57453701505.90532,Server/WS,Acer,Aspire ES1-572,16,Win Server,4
synth_0047760,1550232.0,90496249019.79385,262838949831.83762,Other,Acer,Aspire V7-582P,12,Win10,2
synth_0047761,914774.0,6762403369.305317,38779215712.892235,2 in 1,Acer,Aspire XC-710,6,Win10,2
synth_0047782,2084925.0,401317839977.80396,448735744082.05237,2 in 1,Dell,Latitude 3590,16,Win8.1,4
synth_0047794,4124154.0,1444141625229.2148,3259740050464.5938,2 in 1,Toshiba,SATELLITE L750,8,Win7,2
synth_0047827,7091282.0,305708831517.45,1552764917322.201,Desktop,Dell,Vostro 5481,16,n/a,4
synth_0047881,290999.0,7666334697.022523,26355267634.26134,Notebook,Asus,VivoBook_ASUSLaptop X412UA,12,Win10,4
synth_0048051,2228923.0,27090816167.99885,166512980434.10678,Notebook,Acer,Swift SF315-51G,6,Win10,4
synth_0048245,1104060.0,38235134085.47927,61116639668.03851,Notebook,Intel,NUC8i5BEK,12,Win10,4
synth_0048318,1928092.0,9483189599.915459,823816082873.0299,Notebook,Toshiba,Other,12,Win8.1,2
synth_0048321,3157320.0,24471550569.930763,779819237032.633,Notebook,Dell,Inspiron 5593,6,Win8,n/a
synth_0048684,4119699.0,198732436780.27158,426625649803.15027,Notebook,MSI,GE72MVR 7RG,16,Win10,4
synth_0048846,553756.0,19578369291.47094,44480695548.03417,Notebook,Asus,System Version,6,Win10,4
synth_0048881,876755.0,34602923901.14742,73658572414.69475,Desktop,Intel,NUC10i7FNH,6,Win10,2
synth_0049038,365496.0,30304733642.94628,75737825957.62953,Desktop,MSI,MS-7B23,16,Win11,6
